County Name,Code
Albany,1
Big Horn,3
Campbell,5
Carbon,7
Converse,9
Crook,11
Fremont,13
Goshen,15
Hot Springs,17
Johnson,19
Laramie,21
Lincoln,23
Natrona,25
Niobrara,27
Park,29
Platte,31
Sheridan,33
Sublette,35
Sweetwater,37
Teton,39
Uinta,41
Washakie,43
Weston,45
