County Name,Code
Atlantic,1
Bergen,3
Burlington,5
Camden,7
Cape May,9
Cumberland,11
Essex,13
Gloucester,15
Hudson,17
Hunterdon,19
Mercer,21
Middlesex,23
Monmouth,25
Morris,27
Ocean,29
Passaic,31
Salem,33
Somerset,35
Sussex,37
Union,39
Warren,41
