County Name,Code
Churchill,1
Clark,3
Douglas,5
Elko,7
Esmeralda,9
Eureka,11
Humboldt,13
Lander,15
Lincoln,17
Lyon,19
Mineral,21
Nye,23
Pershing,27
Storey,29
Washoe,31
White Pine,33
Carson City,510
