County Name,Code
Allegany,1
Anne Arundel,3
Baltimore,5
Calvert,9
Caroline,11
Carroll,13
Cecil,15
Charles,17
Dorchester,19
Frederick,21
Garrett,23
Harford,25
Howard,27
Kent,29
Montgomery,31
Prince George's,33
Queen Anne's,35
St. Mary's,37
Somerset,39
Talbot,41
Washington,43
Wicomico,45
Worcester,47
Baltimore city,510
