County Name,Code
Bernalillo,1
Catron,3
Chaves,5
Cibola,6
Colfax,7
Curry,9
De Baca,11
Dona Ana,13
Eddy,15
Grant,17
Guadalupe,19
Harding,21
Hidalgo,23
Lea,25
Lincoln,27
Los Alamos,28
Luna,29
McKinley,31
Mora,33
Otero,35
Quay,37
Rio Arriba,39
Roosevelt,41
Sandoval,43
San Juan,45
San Miguel,47
Santa Fe,49
Sierra,51
Socorro,53
Taos,55
Torrance,57
Union,59
Valencia,61
