County Name,Code
Ada,1
Adams,3
Bannock,5
Bear Lake,7
Benewah,9
Bingham,11
Blaine,13
Boise,15
Bonner,17
Bonneville,19
Boundary,21
Butte,23
Camas,25
Canyon,27
Caribou,29
Cassia,31
Clark,33
Clearwater,35
Custer,37
Elmore,39
Franklin,41
Fremont,43
Gem,45
Gooding,47
Idaho,49
Jefferson,51
Jerome,53
Kootenai,55
Latah,57
Lemhi,59
Lewis,61
Lincoln,63
Madison,65
Minidoka,67
Nez Perce,69
Oneida,71
Owyhee,73
Payette,75
Power,77
Shoshone,79
Teton,81
Twin Falls,83
Valley,85
Washington,87
