County Name,Code
Adams,1
Asotin,3
Benton,5
Chelan,7
Clallam,9
Clark,11
Columbia,13
Cowlitz,15
Douglas,17
Ferry,19
Franklin,21
Garfield,23
Grant,25
Grays Harbor,27
Island,29
Jefferson,31
King,33
Kitsap,35
Kittitas,37
Klickitat,39
Lewis,41
Lincoln,43
Mason,45
Okanogan,47
Pacific,49
Pend Oreille,51
Pierce,53
San Juan,55
Skagit,57
Skamania,59
Snohomish,61
Spokane,63
Stevens,65
Thurston,67
Wahkiakum,69
Walla Walla,71
Whatcom,73
Whitman,75
Yakima,77
