County Name,Code
Apache,1
Cochise,3
Coconino,5
Gila,7
Graham,9
Greenlee,11
La Paz,12
Maricopa,13
Mohave,15
Navajo,17
Pima,19
Pinal,21
Santa Cruz,23
Yavapai,25
Yuma,27
