County Name,Code
Androscoggin,1
Aroostook,3
Cumberland,5
Franklin,7
Hancock,9
Kennebec,11
Knox,13
Lincoln,15
Oxford,17
Penobscot,19
Piscataquis,21
Sagadahoc,23
Somerset,25
Waldo,27
Washington,29
York,31
